REG_ANS,periodo,1,2,3,4
336858,2T2016,39771570.03,1098493.15,34733359.96,837701.02
336858,3T2016,41166272.21,1096143.04,36526140.53,1002195.37
336858,4T2016,43027068.51,1097584.73,37566751.92,1013739.66
336858,1T2017,45020717.61,1151438.17,37720126.93,1073773.42
336858,2T2017,47251766.95,1227647.73,38654937.78,997052.48
336858,3T2017,49282217.80,1302960.59,38915878.47,1047787.61
336858,4T2017,50977102.66,1313116.57,38682033.03,1171849.82
336858,1T2018,52488941.92,1435951.14,40275525.89,1340743.27
336858,2T2018,53873157.11,1488386.55,40461903.01,1483677.44
336858,3T2018,55602123.71,1500987.56,41768275.41,1366506.81
336858,4T2018,57347445.70,1567702.72,45349133.94,1305304.26
336858,1T2019,58824562.02,1977901.29,45603715.76,1258611.38
336858,2T2019,60314380.10,4741352.88,48730921.98,3515868.28
336858,3T2019,60315313.24,7779322.23,48362208.72,7899184.73
337188,4T2013,85462543.91,7509710.76,63531243.40,5181235.54
337188,1T2014,88663981.57,6583841.23,67860020.61,4443389.06
337188,2T2014,92743456.97,5068119.48,71421098.13,3465585.76
337188,3T2014,97588772.34,3972875.97,76494846.20,3203927.78
337188,4T2014,102115038.68,4030104.49,80187836.47,3546047.44
337188,1T2015,107176085.07,4386109.45,82727444.74,3861145.06
337188,2T2015,111100481.54,4494074.61,86852882.26,4205830.70
337188,3T2015,112902113.19,4428950.44,88957922.21,3964918.12
337188,4T2015,114368613.29,5098048.45,89946769.53,4340110.40
337188,1T2016,115352159.53,5078482.61,92900885.23,4411016.33
337188,2T2016,116130568.27,4503485.54,95152973.11,3515712.10
337188,3T2016,119460226.89,3381065.57,97131686.44,2630905.61
337188,4T2016,121692878.47,1929724.53,101697064.46,1469168.26
337188,1T2017,123211669.03,559105.68,102355739.26,388775.22
337188,2T2017,125985333.22,183615.36,102740133.57,269761.99
337188,3T2017,128468733.13,171859.19,104636124.30,349501.86
337188,4T2017,131867181.30,181039.41,103119846.95,365747.19
337188,1T2018,135902101.55,144256.78,105577957.65,485916.33
337188,2T2018,138363795.62,788610.42,109138121.70,666179.74
337188,3T2018,140664888.60,829139.38,112652053.03,656705.77
337188,4T2018,128431094.42,61155862.91,101083802.16,47745216.23
337188,1T2019,131336409.74,76219674.63,99418060.05,64496159.32
337188,2T2019,135429242.59,97750107.66,95702549.46,87796737.29
337188,3T2019,141975945.25,124298300.87,91859120.55,114970782.71
337374,4T2013,108120343.18,0.00,92942191.15,0.00
337374,1T2014,111133306.19,0.00,96800698.63,0.00
337374,2T2014,114350278.09,0.00,100256377.80,0.00
337374,3T2014,117679764.68,0.00,104087503.20,0.00
337374,4T2014,119251397.99,0.00,103618473.47,0.00
337374,1T2015,123631387.24,0.00,107320148.34,0.00
337374,2T2015,128611198.54,0.00,110434635.86,0.00
337374,3T2015,132407632.87,0.00,111313435.68,0.00
337374,4T2015,137928224.21,0.00,116523577.98,0.00
337374,1T2016,140897448.63,0.00,117980650.10,0.00
337374,2T2016,144590816.58,0.00,119823561.94,0.00
337374,3T2016,146515219.22,0.00,121670329.54,0.00
337374,4T2016,148113889.52,0.00,124841081.34,0.00
337374,1T2017,150055961.36,0.00,124647027.35,0.00
337374,2T2017,150788567.21,0.00,127955887.13,0.00
337374,3T2017,153942177.65,0.00,130404083.01,0.00
337374,4T2017,157516415.10,0.00,128773250.70,0.00
337374,1T2018,160814694.72,0.00,135615317.06,0.00
337374,2T2018,165123008.74,0.00,138302025.97,0.00
337374,3T2018,168193554.53,0.00,142442466.13,0.00
337374,4T2018,128172127.29,88396166.99,148763352.24,46989469.46
337374,1T2019,119741455.09,113039404.95,138324078.00,71632707.42
337374,2T2019,109727856.43,136195886.99,133997301.72,94789189.46
337374,3T2019,99616142.49,161158222.52,126764616.07,119751524.99
337498,4T2013,31763501.46,0.00,22456556.11,0.00
337498,1T2014,32965333.23,0.00,24067460.56,0.00
337498,2T2014,34157094.13,0.00,24488449.42,0.00
337498,3T2014,35566271.34,0.00,26084450.53,0.00
337498,4T2014,36702694.70,0.00,27682766.39,0.00
337498,1T2015,37661208.40,0.00,28556532.15,0.00
337498,2T2015,38873718.78,0.00,30401122.07,0.00
337498,3T2015,40175101.16,0.00,31699427.78,0.00
337498,4T2015,41723139.64,0.00,32765684.57,0.00
337498,1T2016,43584341.59,0.00,34011560.32,0.00
337498,2T2016,45126334.25,0.00,35243122.87,0.00
337498,3T2016,46726133.38,0.00,36855945.69,0.00
337498,4T2016,48286604.19,0.00,37854737.16,0.00
337498,1T2017,49694991.48,0.00,39254535.18,0.00
337498,2T2017,51134958.20,0.00,40944691.84,0.00
337498,3T2017,52525431.19,0.00,41664637.99,0.00
337498,4T2017,53843284.15,0.00,42406237.54,0.00
337498,1T2018,55512529.83,0.00,43765615.66,0.00
337498,2T2018,57364399.03,0.00,43334797.52,0.00
337498,3T2018,59306264.05,0.00,43697362.54,0.00
337498,4T2018,49377733.65,15413406.13,32933988.90,13747162.78
337498,1T2019,47610905.04,19632968.33,29868229.57,17359979.75
337498,2T2019,44795133.66,24629589.06,27136904.83,21670500.19
337498,3T2019,42046453.98,29792798.66,23998240.26,26281081.11
337561,4T2013,8975624.03,238580.88,4974278.57,1337619.61
337561,1T2014,9437553.52,187939.12,5531972.67,1636834.57
337561,2T2014,10035658.34,197715.19,6801875.08,1106483.62
337561,3T2014,10340584.29,167494.41,7365021.89,1100891.21
337561,4T2014,10880237.81,163468.55,8858439.68,0.00
337561,1T2015,11203634.53,167515.82,9270845.19,-421955.94
337561,2T2015,11563240.25,80492.28,9249025.48,-633947.45
337561,3T2015,11836415.65,54165.57,9067588.83,-743256.87
337561,4T2015,11996729.73,26256.75,8337182.81,0.00
337561,1T2016,12377318.45,-93.25,7829298.93,0.00
337561,2T2016,12623388.78,0.00,8953627.75,0.00
337561,3T2016,13152749.06,0.00,9756142.96,0.00
337561,4T2016,13543738.08,0.00,9931405.86,0.00
337561,1T2017,13336590.13,280.64,10309280.22,0.00
337561,2T2017,13918619.61,330.71,9977014.32,80.97
337561,3T2017,13946195.77,330.71,9299909.51,80.97
337561,4T2017,13996779.62,862.74,9546413.87,80.97
337561,1T2018,14807652.74,9490.05,9060194.95,80.97
337561,2T2018,15099802.75,34125.91,9064281.01,0.00
337561,3T2018,15192686.36,78405.83,8578889.57,0.00
337561,4T2018,14317226.71,1310994.96,7087248.09,1150851.04
337561,1T2019,14250253.42,1406222.45,7937275.83,1172742.12
337561,2T2019,14573625.94,1373000.36,8564753.65,1163899.46
337561,3T2019,15334346.70,1083107.37,9630296.49,1163899.46
337668,4T2013,257311034.21,1854283.16,212681780.77,1669704.46
337668,1T2014,263745993.92,1998716.09,210288648.65,1552353.37
337668,2T2014,271968432.93,2275225.87,213911510.03,1831407.93
337668,3T2014,275875545.82,1852337.30,220864941.37,1696367.50
337668,4T2014,280038665.09,1437212.09,228095256.96,1497892.91
337668,1T2015,284678312.23,1501572.22,234382027.12,1531661.92
337668,2T2015,289969701.81,1416421.35,237435438.17,1324985.14
337668,3T2015,296430863.30,1970054.51,240704017.43,1825091.08
337668,4T2015,302469965.91,1838073.98,243752744.60,1624458.62
337668,1T2016,309463060.45,1816737.96,250816069.93,1584638.46
337668,2T2016,316627857.80,1746654.13,259241530.66,1661137.71
337668,3T2016,321613886.86,1830402.19,262022439.27,1393275.30
337668,4T2016,326499216.37,3099371.62,269033413.72,2126268.77
337668,1T2017,331149961.79,3634648.66,277941500.11,2525529.02
337668,2T2017,334863553.99,3960757.21,283774421.42,2644064.59
337668,3T2017,341103417.80,3418071.98,292039379.86,2583827.10
337668,4T2017,349830620.22,2150511.62,295953727.80,2101840.68
337668,1T2018,356548259.38,1311594.35,299159572.46,1885171.96
337668,2T2018,364701054.50,1070673.67,302681487.92,1427080.69
337668,3T2018,373853104.20,1121277.87,313276451.22,1305137.88
337668,4T2018,368221309.26,52509379.22,304090451.77,51692320.00
337668,1T2019,375520863.00,66939360.33,303830979.33,65527314.65
337668,2T2019,381763590.04,88042906.65,311206619.05,87206416.84
337668,3T2019,385908186.49,107739987.65,317244884.74,100202261.54
337871,4T2013,73872765.60,0.00,60227916.33,171499.20
337871,1T2014,75207854.29,0.00,59928624.42,736795.72
337871,2T2014,77127773.12,0.00,60836306.06,42459.01
337871,3T2014,79157035.68,0.00,60729158.93,0.00
337871,4T2014,80828520.57,0.00,59239331.39,0.00
337871,1T2015,83850092.58,0.00,59901136.48,-623103.52
337871,2T2015,87299746.52,0.00,63823731.45,0.00
337871,3T2015,90245384.26,0.00,68650048.90,0.00
337871,4T2015,93502189.93,0.00,70908563.79,0.00
337871,1T2016,97281271.31,0.00,80789338.25,0.00
337871,2T2016,101079391.11,0.00,83179600.36,0.00
337871,3T2016,105844791.65,0.00,82130041.58,0.00
337871,4T2016,109588628.48,0.00,84197876.54,0.00
337871,1T2017,113570566.59,0.00,79059012.29,0.00
337871,2T2017,117134733.32,0.00,80408280.89,0.00
337871,3T2017,120527149.22,0.00,83152450.36,0.00
337871,4T2017,124505301.73,0.00,92366655.22,0.00
337871,1T2018,127761814.40,0.00,97718096.70,0.00
337871,2T2018,130788960.29,0.00,100773335.07,0.00
337871,3T2018,134660497.38,0.00,105057610.90,0.00
337871,4T2018,138471881.77,0.00,103952956.30,0.00
337871,1T2019,141748763.53,0.00,107648338.39,0.00
337871,2T2019,145897161.80,0.00,114704950.04,0.00
339679,4T2013,1460333079.09,593053834.36,1317180193.85,507537452.03
339679,1T2014,1575455703.84,617779758.06,1405025070.03,524958436.17
339679,2T2014,1711612563.57,631899461.21,1525664050.67,537606740.07
339679,3T2014,1855029937.10,643497014.04,1632168959.69,545544361.44
339679,4T2014,2023389609.33,641769701.77,1844435013.20,557993340.22
339679,1T2015,2160489463.64,660560310.16,1993304824.01,566782246.66
339679,2T2015,2314031366.55,668395671.20,2143360073.27,581612187.43
339679,3T2015,2481144687.23,697001045.11,2339255556.35,612688071.78
339679,4T2015,2640106794.79,731910360.95,2406114797.65,616711355.63
339679,1T2016,2818933840.89,760024310.33,2589419863.56,643160064.70
339679,2T2016,2950227108.28,808954452.53,2732106267.27,665906045.72
339679,3T2016,3022709026.72,860290088.51,2847115907.07,690320214.38
339679,4T2016,3049338169.18,911465796.25,2924503506.24,728821797.82
339679,1T2017,3041617964.10,922798729.32,2888864634.17,734389775.71
339679,2T2017,3077214023.57,938627942.62,2870313023.69,738569835.71
339679,3T2017,3136766125.50,958983926.42,2890606103.63,753031644.76
339679,4T2017,3205986069.00,984410933.00,2926712478.48,770520659.10
339679,1T2018,3282994682.97,1021173670.05,2968360038.08,800428150.56
339679,2T2018,3324147067.12,1051796080.80,2976251365.44,832260430.80
339679,3T2018,3365798353.60,1075798011.32,3007670282.97,869368550.11
339679,4T2018,1837295875.49,1114657212.82,1372257625.72,862465527.29
339679,1T2019,1683181324.38,1195896552.24,1223306521.86,954424781.28
339679,2T2019,1412175053.49,1306836605.32,893604872.19,1021829462.72
339679,3T2019,990268014.23,1335862366.14,404117706.22,1316253622.78
340251,4T2013,16356356.27,153682.34,12960730.17,-3028.45
340251,1T2014,16606975.58,172935.04,12651330.81,33455.29
340251,2T2014,16898509.86,131846.18,12437640.32,37394.79
340251,3T2014,17325362.99,-726.80,12017043.40,599257.35
340251,4T2014,17895812.55,21432.02,12595522.88,737068.99
340251,1T2015,18539106.13,12698.87,13728784.56,611313.58
340251,2T2015,19136321.85,3136.33,14862717.93,505478.34
340251,3T2015,19700912.56,3060.73,17071894.86,292774.01
340251,4T2015,20420095.93,0.00,17457277.96,2398.44
340251,1T2016,21288697.27,0.00,18054037.09,3742.49
340251,2T2016,22222290.83,0.00,18625334.94,3084.20
340251,3T2016,23227733.61,0.00,17817100.07,3597.35
340251,4T2016,24066816.87,0.00,18992357.14,3650.47
340251,1T2017,24829354.45,0.00,19258145.33,3548.45
340251,2T2017,25585188.47,0.00,19024275.69,3366.93
340251,3T2017,26464452.02,0.00,20524297.21,5557.98
340251,4T2017,27416246.11,0.00,21405997.91,7628.68
340251,1T2018,28392335.55,1031656.38,23212798.83,842991.29
340251,2T2018,29350818.02,2219383.64,24702434.93,1796322.95
340251,3T2018,30280031.35,3449830.21,26508290.61,2802119.99
340251,4T2018,30345334.30,4649419.62,25416688.46,4005028.94
340251,1T2019,29114344.30,5537809.30,23677242.38,4869773.72
340251,2T2019,27403570.47,6786881.83,22220820.38,6059370.31
340251,3T2019,25276880.71,8019245.62,17846060.23,7204741.54
340952,4T2013,130213527.03,0.00,110145629.81,0.00
340952,1T2014,133620806.07,0.00,110086174.06,0.00
340952,2T2014,136596278.71,0.00,111366598.41,0.00
340952,3T2014,137226899.13,9909.43,107889203.32,0.00
340952,4T2014,143684819.25,0.00,108670157.60,0.00
340952,1T2015,146882212.22,0.00,113773475.47,0.00
340952,2T2015,150346965.18,0.00,119589835.83,0.00
340952,3T2015,153581249.72,-9909.43,130782486.75,0.00
340952,4T2015,156499556.11,0.00,139929050.95,0.00
340952,1T2016,159548145.38,0.00,146683992.64,0.00
340952,2T2016,163290395.84,0.00,151834235.85,0.00
340952,3T2016,165155768.04,0.00,158885520.18,0.00
340952,4T2016,169232418.90,0.00,160160248.85,0.00
340952,1T2017,174469158.85,0.00,164463015.97,0.00
340952,2T2017,179312842.17,0.00,168018013.55,0.00
340952,3T2017,186516953.99,0.00,168426356.90,0.00
340952,4T2017,203813181.57,0.00,176522499.38,0.00
340952,1T2018,219866358.63,0.00,190671790.30,0.00
340952,2T2018,239417611.80,0.00,211420923.23,0.00
340952,3T2018,258226799.15,0.00,229336016.97,0.00
340952,4T2018,268497778.04,0.00,193724924.66,47329412.31
340952,1T2019,280885572.11,0.00,204828480.79,47329412.31
340952,2T2019,252954061.84,28611325.31,182941131.53,67505252.08
340952,3T2019,243625215.97,39800391.28,174549998.06,76582191.87
341819,4T2013,0.00,1440540.03,0.00,934677.50
341819,1T2014,0.00,1514799.13,0.00,1033807.58
341819,2T2014,0.00,1584246.43,0.00,1114427.88
341819,3T2014,0.00,1656163.69,0.00,1272263.81
341819,4T2014,0.00,1645147.74,0.00,1344686.98
341819,1T2015,0.00,1750209.25,0.00,1366261.03
341819,2T2015,0.00,1786120.07,0.00,1413291.51
341819,3T2015,0.00,1764035.06,0.00,1323821.61
341819,4T2015,0.00,1804956.34,0.00,1267072.46
341819,1T2016,0.00,1766792.08,0.00,1247664.41
341819,2T2016,0.00,1784645.04,0.00,1233275.55
341819,3T2016,0.00,1854845.47,0.00,1200241.13
341819,4T2016,0.00,1922132.93,0.00,1292395.18
341819,1T2017,0.00,1935142.76,0.00,1347671.41
341819,2T2017,0.00,2034503.90,0.00,1389830.61
341819,3T2017,0.00,2094964.46,0.00,1490890.04
341819,4T2017,0.00,2008727.23,0.00,1392246.70
341819,1T2018,0.00,2028632.19,0.00,1341546.54
341819,2T2018,0.00,1995522.35,0.00,1311880.21
341819,3T2018,0.00,1871672.45,0.00,1220803.67
341819,4T2018,0.00,2395767.58,0.00,1538374.52
341819,1T2019,0.00,2392640.05,0.00,1550264.22
341819,2T2019,0.00,2522585.72,0.00,1521061.87
341819,3T2019,0.00,2642182.08,0.00,1628448.39
342084,4T2013,591140329.05,3537744.37,475792510.85,3109461.60
342084,1T2014,616763792.57,3495102.24,488862505.41,3527345.41
342084,2T2014,638696769.89,3196194.37,501209018.70,3006392.96
342084,3T2014,654638269.71,3042718.92,506763557.45,2539810.74
342084,4T2014,673186452.07,3086734.30,526695009.98,3501434.00
342084,1T2015,691841502.72,2969145.92,539852847.06,3553778.19
342084,2T2015,714642729.72,3446540.12,558184143.83,3105042.66
342084,3T2015,742888332.96,3540563.74,579885730.33,3648156.85
342084,4T2015,768176741.49,3335124.13,601056428.99,4680942.39
342084,1T2016,794849056.11,3333665.99,646527943.34,6173902.36
342084,2T2016,812787336.34,2859941.37,674755287.19,7590246.65
342084,3T2016,830185193.61,2654380.34,686564248.87,9053153.18
342084,4T2016,847159062.45,2629844.74,691167228.49,8544998.43
342084,1T2017,859446938.53,2472824.65,669699046.30,7317755.64
342084,2T2017,874253428.47,2566938.83,661920387.99,6994498.75
342084,3T2017,888833976.72,2269473.69,681952483.01,5292831.53
342084,4T2017,904262865.43,1893744.55,705352446.18,4828930.80
342084,1T2018,919106295.24,1691748.73,705715061.57,4235271.69
342084,2T2018,780258075.68,1345697.24,589729378.21,2336006.59
342084,3T2018,965413801.71,819735.25,727782455.72,4141504.86
342084,4T2018,897807989.68,245275428.21,643284080.69,242950025.26
342084,1T2019,896354386.63,311281264.11,687569947.14,306478897.54
342084,2T2019,1047713228.46,382950041.72,824975623.28,375988393.30
342084,3T2019,875149459.92,451288508.18,671036753.88,441056962.05
342131,4T2013,11951987.12,157135.54,7841167.53,725579.42
342131,1T2014,11811050.89,81629.56,8198097.49,258127.27
342131,2T2014,12162865.04,83432.28,8730476.15,273681.76
342131,3T2014,12959398.23,90107.33,9047685.03,254894.49
342131,4T2014,13612463.77,96108.19,9114512.20,246716.58
342131,1T2015,14611400.31,112723.62,9723953.40,186707.27
342131,2T2015,15195963.76,125798.18,9590583.57,137081.04
342131,3T2015,15833989.10,130383.70,10275415.11,140635.26
342131,4T2015,16684550.60,109141.72,11025252.89,106189.56
342131,1T2016,17526192.76,78711.80,11623895.20,74009.62
342131,2T2016,18369297.96,41325.87,13354092.41,23841.66
342131,3T2016,19088607.67,6618.33,14028988.52,3144.41
342131,4T2016,19751814.99,0.00,14770281.29,104.20
342131,1T2017,20463514.63,0.00,16045623.11,104.20
342131,2T2017,21283783.61,192.48,16130429.87,104.20
342131,3T2017,22298982.08,234.03,16299052.77,0.00
342131,4T2017,23268719.76,0.00,16699478.50,0.00
342131,1T2018,24202226.60,223.76,16789299.71,0.00
342131,2T2018,24957911.17,-192.48,17439944.40,0.00
342131,3T2018,25410829.34,-234.03,17810727.02,0.00
342131,4T2018,18017337.51,15048925.94,23794248.43,0.00
342131,1T2019,16939267.68,18761946.45,22153411.60,3300146.52
342131,2T2019,15595397.54,22678025.19,20044467.86,7215765.33
342131,3T2019,13879447.82,26646772.26,18879524.11,11184512.40
342157,4T2013,5234549.73,654659.81,3817892.95,66093.41
342157,1T2014,5749470.55,574188.51,4012995.00,57485.44
342157,2T2014,6081876.86,572005.12,4411339.53,56413.48
342157,3T2014,6479116.08,452601.13,4603703.94,46991.41
342157,4T2014,6698478.38,470168.43,5197642.40,29406.73
342157,1T2015,6726951.60,508686.15,5339442.85,26828.07
342157,2T2015,6976923.85,534362.86,5358204.44,24229.98
342157,3T2015,7332029.06,547289.11,5522951.14,23074.14
342157,4T2015,7554156.10,500744.37,5235193.44,19940.31
342157,1T2016,7726852.34,397517.42,5165201.00,34564.01
342157,2T2016,7904920.06,267304.51,5298363.03,35041.57
342157,3T2016,8119983.30,133351.40,5153552.35,37812.53
342157,4T2016,8576095.27,78077.24,5537231.25,37690.94
342157,1T2017,9189160.59,45715.90,6438272.16,45128.53
342157,2T2017,9793596.92,31292.92,6736243.72,64149.48
342157,3T2017,10214196.73,18095.39,7127142.67,99828.34
342157,4T2017,10560557.53,683.09,7398358.73,166296.49
342157,1T2018,10758813.26,1344.39,7321241.43,194734.81
342157,2T2018,10858673.47,4629.60,7811878.65,175327.30
342157,3T2018,11001469.10,7027.02,8045716.43,142095.03
342157,4T2018,10742318.41,305832.35,7695772.74,362507.07
342157,1T2019,9334797.33,1396312.78,6809580.87,1399272.62
342157,2T2019,8657011.17,2789514.54,5619132.37,2731521.71
342157,3T2019,7617935.88,4099485.64,4143371.17,4030466.59
342343,4T2013,42357324.68,5266216.69,35800115.41,8545532.46
342343,1T2014,43129640.82,5986813.39,35998199.53,9195584.70
342343,2T2014,43613680.55,6677825.63,35766319.70,9640205.33
342343,3T2014,43432528.16,8140434.63,36665976.47,9827414.27
342343,4T2014,42997381.15,7746002.14,36692685.37,9730468.60
